city,year,total_traffic_accidents,city_code,city_latitude,city_longitude
Manhuaçu,2012,63,1797,-20.257226,-42.027987
Manhuaçu,2013,39,1797,-20.257226,-42.027987
Manhuaçu,2014,51,1797,-20.257226,-42.027987
Manhuaçu,2015,34,1797,-20.257226,-42.027987
Manhuaçu,2016,30,1797,-20.257226,-42.027987
Manhuaçu,2017,49,1797,-20.257226,-42.027987
Manhuaçu,2018,36,1797,-20.257226,-42.027987
Manhuaçu,2019,35,1797,-20.257226,-42.027987
Manhuaçu,2020,38,1797,-20.257226,-42.027987
Manhuaçu,2021,41,1797,-20.257226,-42.027987
Manhuaçu,2022,42,1797,-20.257226,-42.027987
Manhuaçu,2023,62,1797,-20.257226,-42.027987
Manhuaçu,2024,3,1797,-20.257226,-42.027987
Manhumirim,2010,2,1798,-20.359116,-41.958933
Manhumirim,2011,5,1798,-20.359116,-41.958933
Manhumirim,2012,2,1798,-20.359116,-41.958933
Manhumirim,2013,7,1798,-20.359116,-41.958933
Manhumirim,2014,3,1798,-20.359116,-41.958933
Manhumirim,2015,2,1798,-20.359116,-41.958933
Manhumirim,2016,1,1798,-20.359116,-41.958933
Manhumirim,2017,4,1798,-20.359116,-41.958933
Manhumirim,2018,2,1798,-20.359116,-41.958933
Manhumirim,2021,1,1798,-20.359116,-41.958933
Manhumirim,2022,1,1798,-20.359116,-41.958933
Mantena,2010,7,1799,-18.776071,-40.987368
Mantena,2011,5,1799,-18.776071,-40.987368
Mantena,2012,3,1799,-18.776071,-40.987368
Mantena,2013,3,1799,-18.776071,-40.987368
Mantena,2014,3,1799,-18.776071,-40.987368
Mantena,2015,4,1799,-18.776071,-40.987368
Mantena,2016,3,1799,-18.776071,-40.987368
Mantena,2017,4,1799,-18.776071,-40.987368
Mantena,2018,6,1799,-18.776071,-40.987368
Mantena,2019,3,1799,-18.776071,-40.987368
Mantena,2020,2,1799,-18.776071,-40.987368
Mantena,2021,3,1799,-18.776071,-40.987368
Mantena,2022,5,1799,-18.776071,-40.987368
Mantena,2023,1,1799,-18.776071,-40.987368
Mar de Espanha,2010,3,1801,-21.870728,-43.006206
Mar de Espanha,2012,1,1801,-21.870728,-43.006206
Mar de Espanha,2013,1,1801,-21.870728,-43.006206
Mar de Espanha,2014,3,1801,-21.870728,-43.006206
Mar de Espanha,2016,1,1801,-21.870728,-43.006206
Mar de Espanha,2017,2,1801,-21.870728,-43.006206
Mar de Espanha,2020,1,1801,-21.870728,-43.006206
Mar de Espanha,2021,2,1801,-21.870728,-43.006206
Mar de Espanha,2022,1,1801,-21.870728,-43.006206
Maravilhas,2012,3,1800,-19.507627,-44.677875
Maravilhas,2013,3,1800,-19.507627,-44.677875
Maravilhas,2014,1,1800,-19.507627,-44.677875
Maravilhas,2015,2,1800,-19.507627,-44.677875
Maravilhas,2016,2,1800,-19.507627,-44.677875
Maravilhas,2017,1,1800,-19.507627,-44.677875
Maravilhas,2019,2,1800,-19.507627,-44.677875
Maravilhas,2021,5,1800,-19.507627,-44.677875
Maravilhas,2023,2,1800,-19.507627,-44.677875
Maria da Fé,2010,3,1802,-22.304417,-45.377277
Maria da Fé,2011,3,1802,-22.304417,-45.377277
Maria da Fé,2012,2,1802,-22.304417,-45.377277
Maria da Fé,2013,3,1802,-22.304417,-45.377277
Maria da Fé,2016,1,1802,-22.304417,-45.377277
Maria da Fé,2018,1,1802,-22.304417,-45.377277
Maria da Fé,2022,1,1802,-22.304417,-45.377277
Maria da Fé,2023,1,1802,-22.304417,-45.377277
Mariana,2010,9,1803,-20.376514,-43.414034
Mariana,2011,3,1803,-20.376514,-43.414034
Mariana,2012,10,1803,-20.376514,-43.414034
Mariana,2013,5,1803,-20.376514,-43.414034
Mariana,2014,6,1803,-20.376514,-43.414034
Mariana,2015,6,1803,-20.376514,-43.414034
Mariana,2016,6,1803,-20.376514,-43.414034
Mariana,2017,11,1803,-20.376514,-43.414034
Mariana,2018,3,1803,-20.376514,-43.414034
Mariana,2019,4,1803,-20.376514,-43.414034
Mariana,2020,5,1803,-20.376514,-43.414034
Mariana,2021,4,1803,-20.376514,-43.414034
Mariana,2022,8,1803,-20.376514,-43.414034
Mariana,2023,1,1803,-20.376514,-43.414034
Marilac,2010,1,1804,-18.507897,-42.082207
Marilac,2011,2,1804,-18.507897,-42.082207
Marilac,2012,1,1804,-18.507897,-42.082207
Marilac,2013,1,1804,-18.507897,-42.082207
Marilac,2014,1,1804,-18.507897,-42.082207
Marilac,2020,1,1804,-18.507897,-42.082207
Marilac,2021,1,1804,-18.507897,-42.082207
Marilac,2023,1,1804,-18.507897,-42.082207
Maripá de Minas,2013,4,1806,-21.697919,-42.954589
Maripá de Minas,2014,1,1806,-21.697919,-42.954589
Maripá de Minas,2016,1,1806,-21.697919,-42.954589
Maripá de Minas,2018,1,1806,-21.697919,-42.954589
Maripá de Minas,2020,2,1806,-21.697919,-42.954589
Maripá de Minas,2022,3,1806,-21.697919,-42.954589
Maripá de Minas,2023,2,1806,-21.697919,-42.954589
Marliéria,2011,1,1807,-19.709601,-42.732693
Marliéria,2016,1,1807,-19.709601,-42.732693
Marliéria,2017,2,1807,-19.709601,-42.732693
Marliéria,2018,1,1807,-19.709601,-42.732693
Marliéria,2021,2,1807,-19.709601,-42.732693
Martinho Campos,2010,7,1809,-19.330573,-45.243411
Martinho Campos,2011,2,1809,-19.330573,-45.243411
Martinho Campos,2012,6,1809,-19.330573,-45.243411
Martinho Campos,2013,1,1809,-19.330573,-45.243411
Martinho Campos,2014,6,1809,-19.330573,-45.243411
Martinho Campos,2015,6,1809,-19.330573,-45.243411
Martinho Campos,2016,3,1809,-19.330573,-45.243411
Martinho Campos,2017,3,1809,-19.330573,-45.243411
Martinho Campos,2018,4,1809,-19.330573,-45.243411
Martinho Campos,2019,6,1809,-19.330573,-45.243411
Martinho Campos,2020,7,1809,-19.330573,-45.243411
Martinho Campos,2021,6,1809,-19.330573,-45.243411
Martinho Campos,2022,2,1809,-19.330573,-45.243411
Martinho Campos,2023,7,1809,-19.330573,-45.243411
Martinho Campos,2024,1,1809,-19.330573,-45.243411
Mata Verde,2010,1,1811,-15.686917,-40.736559
Mata Verde,2013,2,1811,-15.686917,-40.736559
Mata Verde,2015,2,1811,-15.686917,-40.736559
Mata Verde,2017,1,1811,-15.686917,-40.736559
Mata Verde,2020,3,1811,-15.686917,-40.736559
Mata Verde,2021,1,1811,-15.686917,-40.736559
Mata Verde,2022,1,1811,-15.686917,-40.736559
Materlândia,2010,1,1812,-18.469911,-43.0579
Materlândia,2013,2,1812,-18.469911,-43.0579
Materlândia,2016,1,1812,-18.469911,-43.0579
Materlândia,2021,1,1812,-18.469911,-43.0579
Mateus Leme,2010,2,1813,-19.979424,-44.431831
Mateus Leme,2011,3,1813,-19.979424,-44.431831
Mateus Leme,2012,3,1813,-19.979424,-44.431831
Mateus Leme,2013,8,1813,-19.979424,-44.431831
Mateus Leme,2014,8,1813,-19.979424,-44.431831
Mateus Leme,2015,6,1813,-19.979424,-44.431831
Mateus Leme,2016,6,1813,-19.979424,-44.431831
Mateus Leme,2017,3,1813,-19.979424,-44.431831
Mateus Leme,2018,3,1813,-19.979424,-44.431831
Mateus Leme,2019,2,1813,-19.979424,-44.431831
Mateus Leme,2021,8,1813,-19.979424,-44.431831
Mateus Leme,2022,1,1813,-19.979424,-44.431831
Mateus Leme,2023,2,1813,-19.979424,-44.431831
Mathias Lobato,2010,1,1814,-18.590035,-41.916564
Mathias Lobato,2011,1,1814,-18.590035,-41.916564
Mathias Lobato,2015,2,1814,-18.590035,-41.916564
Mathias Lobato,2016,1,1814,-18.590035,-41.916564
Mathias Lobato,2017,1,1814,-18.590035,-41.916564
Mathias Lobato,2021,1,1814,-18.590035,-41.916564
Mathias Lobato,2022,1,1814,-18.590035,-41.916564
Matias Barbosa,2010,3,1815,-21.868953,-43.313475
Matias Barbosa,2011,3,1815,-21.868953,-43.313475
Matias Barbosa,2012,2,1815,-21.868953,-43.313475
Matias Barbosa,2013,2,1815,-21.868953,-43.313475
Matias Barbosa,2014,4,1815,-21.868953,-43.313475
Matias Barbosa,2015,1,1815,-21.868953,-43.313475
Matias Barbosa,2016,2,1815,-21.868953,-43.313475
Matias Barbosa,2018,2,1815,-21.868953,-43.313475
Matias Barbosa,2020,3,1815,-21.868953,-43.313475
Matias Barbosa,2022,2,1815,-21.868953,-43.313475
Matias Cardoso,2011,1,1816,-14.856304,-43.914565
Matias Cardoso,2012,3,1816,-14.856304,-43.914565
Matias Cardoso,2013,1,1816,-14.856304,-43.914565
Matias Cardoso,2014,2,1816,-14.856304,-43.914565
Matias Cardoso,2015,1,1816,-14.856304,-43.914565
Matias Cardoso,2016,3,1816,-14.856304,-43.914565
Matias Cardoso,2017,1,1816,-14.856304,-43.914565
Matias Cardoso,2019,1,1816,-14.856304,-43.914565
Matias Cardoso,2020,2,1816,-14.856304,-43.914565
Matipó,2010,6,1817,-20.287264,-42.340145
Matipó,2011,6,1817,-20.287264,-42.340145
Matipó,2012,6,1817,-20.287264,-42.340145
Matipó,2013,6,1817,-20.287264,-42.340145
Matipó,2014,4,1817,-20.287264,-42.340145
Matipó,2015,3,1817,-20.287264,-42.340145
Matipó,2016,3,1817,-20.287264,-42.340145
Matipó,2017,6,1817,-20.287264,-42.340145
Matipó,2018,2,1817,-20.287264,-42.340145
Matipó,2019,2,1817,-20.287264,-42.340145
Matipó,2020,2,1817,-20.287264,-42.340145
Matipó,2021,2,1817,-20.287264,-42.340145
Matipó,2022,2,1817,-20.287264,-42.340145
Matipó,2023,2,1817,-20.287264,-42.340145
Mato Verde,2010,4,1818,-15.394396,-42.859984
Mato Verde,2011,3,1818,-15.394396,-42.859984
Mato Verde,2012,2,1818,-15.394396,-42.859984
Mato Verde,2013,5,1818,-15.394396,-42.859984
Mato Verde,2014,4,1818,-15.394396,-42.859984
Mato Verde,2015,1,1818,-15.394396,-42.859984
Mato Verde,2016,2,1818,-15.394396,-42.859984
Mato Verde,2017,6,1818,-15.394396,-42.859984
Mato Verde,2018,2,1818,-15.394396,-42.859984
Mato Verde,2019,2,1818,-15.394396,-42.859984
Mato Verde,2020,1,1818,-15.394396,-42.859984
Mato Verde,2021,5,1818,-15.394396,-42.859984
Mato Verde,2022,3,1818,-15.394396,-42.859984
Mato Verde,2023,1,1818,-15.394396,-42.859984
Matozinhos,2011,3,1819,-19.554318,-44.086786
Matozinhos,2012,2,1819,-19.554318,-44.086786
Matozinhos,2013,3,1819,-19.554318,-44.086786
Matozinhos,2014,3,1819,-19.554318,-44.086786
Matozinhos,2015,2,1819,-19.554318,-44.086786
Matozinhos,2016,2,1819,-19.554318,-44.086786
Matozinhos,2017,1,1819,-19.554318,-44.086786
Matozinhos,2019,2,1819,-19.554318,-44.086786
Matozinhos,2020,3,1819,-19.554318,-44.086786
Matozinhos,2022,1,1819,-19.554318,-44.086786
Matozinhos,2023,4,1819,-19.554318,-44.086786
Matutina,2010,1,1820,-19.217912,-45.96635
Matutina,2011,3,1820,-19.217912,-45.96635
Matutina,2014,1,1820,-19.217912,-45.96635
Matutina,2015,3,1820,-19.217912,-45.96635
Matutina,2021,1,1820,-19.217912,-45.96635
Medeiros,2011,1,1821,-19.98651,-46.218053
Medeiros,2014,1,1821,-19.98651,-46.218053
Medeiros,2015,1,1821,-19.98651,-46.218053
Medeiros,2021,2,1821,-19.98651,-46.218053
Medeiros,2022,2,1821,-19.98651,-46.218053
Medina,2010,8,1822,-16.224538,-41.472764
Medina,2011,8,1822,-16.224538,-41.472764
Medina,2012,9,1822,-16.224538,-41.472764
Medina,2013,7,1822,-16.224538,-41.472764
Medina,2014,11,1822,-16.224538,-41.472764
Medina,2015,9,1822,-16.224538,-41.472764
Medina,2016,4,1822,-16.224538,-41.472764
Medina,2017,8,1822,-16.224538,-41.472764
Medina,2018,5,1822,-16.224538,-41.472764
Medina,2019,7,1822,-16.224538,-41.472764
Medina,2020,8,1822,-16.224538,-41.472764
Medina,2021,4,1822,-16.224538,-41.472764
Medina,2022,6,1822,-16.224538,-41.472764
Medina,2023,4,1822,-16.224538,-41.472764
Mendes Pimentel,2010,2,1823,-18.663116,-41.405228
Mendes Pimentel,2011,2,1823,-18.663116,-41.405228
Mendes Pimentel,2012,2,1823,-18.663116,-41.405228
Mendes Pimentel,2014,1,1823,-18.663116,-41.405228
Mendes Pimentel,2016,1,1823,-18.663116,-41.405228
Mendes Pimentel,2017,3,1823,-18.663116,-41.405228
Mendes Pimentel,2018,2,1823,-18.663116,-41.405228
Mendes Pimentel,2019,1,1823,-18.663116,-41.405228
Mendes Pimentel,2022,3,1823,-18.663116,-41.405228
Mendes Pimentel,2023,1,1823,-18.663116,-41.405228
Mercês,2011,2,1824,-21.197585,-43.333662
Mercês,2012,2,1824,-21.197585,-43.333662
Mercês,2014,1,1824,-21.197585,-43.333662
Mercês,2015,2,1824,-21.197585,-43.333662
Mercês,2017,4,1824,-21.197585,-43.333662
Mercês,2018,2,1824,-21.197585,-43.333662
Mercês,2019,2,1824,-21.197585,-43.333662
Mercês,2020,1,1824,-21.197585,-43.333662
Mercês,2021,2,1824,-21.197585,-43.333662
Mercês,2022,1,1824,-21.197585,-43.333662
Mesquita,2012,1,1825,-19.224022,-42.607877
Mesquita,2017,1,1825,-19.224022,-42.607877
Mesquita,2018,2,1825,-19.224022,-42.607877
Minas Novas,2010,2,1826,-17.215603,-42.588435
Minas Novas,2011,2,1826,-17.215603,-42.588435
Minas Novas,2012,1,1826,-17.215603,-42.588435
Minas Novas,2013,1,1826,-17.215603,-42.588435
Minas Novas,2014,3,1826,-17.215603,-42.588435
Minas Novas,2015,7,1826,-17.215603,-42.588435
Minas Novas,2016,1,1826,-17.215603,-42.588435
Minas Novas,2017,3,1826,-17.215603,-42.588435
Minas Novas,2019,3,1826,-17.215603,-42.588435
Minas Novas,2020,3,1826,-17.215603,-42.588435
Minas Novas,2021,2,1826,-17.215603,-42.588435
Minas Novas,2022,4,1826,-17.215603,-42.588435
Minas Novas,2023,3,1826,-17.215603,-42.588435
Minduri,2010,1,1827,-21.679714,-44.605096
Minduri,2012,2,1827,-21.679714,-44.605096
Minduri,2018,1,1827,-21.679714,-44.605096
Minduri,2022,1,1827,-21.679714,-44.605096
Minduri,2023,1,1827,-21.679714,-44.605096
Mirabela,2010,6,1828,-16.256022,-44.160208
Mirabela,2011,3,1828,-16.256022,-44.160208
Mirabela,2012,7,1828,-16.256022,-44.160208
Mirabela,2013,2,1828,-16.256022,-44.160208
Mirabela,2014,4,1828,-16.256022,-44.160208
Mirabela,2015,3,1828,-16.256022,-44.160208
Mirabela,2016,2,1828,-16.256022,-44.160208
Mirabela,2017,1,1828,-16.256022,-44.160208
Mirabela,2018,2,1828,-16.256022,-44.160208
Mirabela,2019,3,1828,-16.256022,-44.160208
Mirabela,2020,1,1828,-16.256022,-44.160208
Mirabela,2021,2,1828,-16.256022,-44.160208
Mirabela,2023,2,1828,-16.256022,-44.160208
Miradouro,2010,3,1829,-20.889946,-42.345837
Miradouro,2011,9,1829,-20.889946,-42.345837
Miradouro,2012,3,1829,-20.889946,-42.345837
Miradouro,2014,1,1829,-20.889946,-42.345837
Miradouro,2015,4,1829,-20.889946,-42.345837
Miradouro,2016,4,1829,-20.889946,-42.345837
Miradouro,2017,5,1829,-20.889946,-42.345837
Miradouro,2018,1,1829,-20.889946,-42.345837
Miradouro,2019,2,1829,-20.889946,-42.345837
Miradouro,2020,5,1829,-20.889946,-42.345837
Miradouro,2023,1,1829,-20.889946,-42.345837
Miravânia,2013,3,1831,-14.734772,-44.409243
Miravânia,2018,1,1831,-14.734772,-44.409243
Miravânia,2019,1,1831,-14.734772,-44.409243
Miravânia,2020,1,1831,-14.734772,-44.409243
Miravânia,2022,1,1831,-14.734772,-44.409243
Miraí,2010,1,1830,-21.20214,-42.612209
Miraí,2011,2,1830,-21.20214,-42.612209
Miraí,2012,3,1830,-21.20214,-42.612209
Miraí,2013,3,1830,-21.20214,-42.612209
Miraí,2014,2,1830,-21.20214,-42.612209
Miraí,2015,3,1830,-21.20214,-42.612209
Miraí,2018,2,1830,-21.20214,-42.612209
Miraí,2019,1,1830,-21.20214,-42.612209
Miraí,2020,3,1830,-21.20214,-42.612209
Miraí,2021,2,1830,-21.20214,-42.612209
Miraí,2022,1,1830,-21.20214,-42.612209
Miraí,2023,1,1830,-21.20214,-42.612209
Moeda,2011,2,1832,-20.339868,-44.050947
Moeda,2012,1,1832,-20.339868,-44.050947
Moeda,2014,1,1832,-20.339868,-44.050947
Moeda,2015,3,1832,-20.339868,-44.050947
Moeda,2016,1,1832,-20.339868,-44.050947
Moeda,2018,1,1832,-20.339868,-44.050947
Moeda,2020,1,1832,-20.339868,-44.050947
Moeda,2023,2,1832,-20.339868,-44.050947
Moema,2010,2,1833,-19.838731,-45.412687
Moema,2011,1,1833,-19.838731,-45.412687
Moema,2013,1,1833,-19.838731,-45.412687
Moema,2014,1,1833,-19.838731,-45.412687
Moema,2016,1,1833,-19.838731,-45.412687
Moema,2017,1,1833,-19.838731,-45.412687
Moema,2018,1,1833,-19.838731,-45.412687
Moema,2019,3,1833,-19.838731,-45.412687
Moema,2020,3,1833,-19.838731,-45.412687
Moema,2021,2,1833,-19.838731,-45.412687
Moema,2022,4,1833,-19.838731,-45.412687
Moema,2023,4,1833,-19.838731,-45.412687
Monjolos,2015,1,1834,-18.324472,-44.117976
Monsenhor Paulo,2012,1,1835,-21.757885,-45.539055
Monsenhor Paulo,2014,1,1835,-21.757885,-45.539055
Monsenhor Paulo,2016,1,1835,-21.757885,-45.539055
Monsenhor Paulo,2017,2,1835,-21.757885,-45.539055
Monsenhor Paulo,2019,1,1835,-21.757885,-45.539055
Monsenhor Paulo,2020,1,1835,-21.757885,-45.539055
Monsenhor Paulo,2021,2,1835,-21.757885,-45.539055
Monsenhor Paulo,2022,1,1835,-21.757885,-45.539055
Montalvânia,2011,1,1836,-14.419689,-44.371881
Montalvânia,2012,4,1836,-14.419689,-44.371881
Montalvânia,2013,5,1836,-14.419689,-44.371881
Montalvânia,2015,2,1836,-14.419689,-44.371881
Montalvânia,2017,1,1836,-14.419689,-44.371881
Montalvânia,2018,2,1836,-14.419689,-44.371881
Montalvânia,2019,2,1836,-14.419689,-44.371881
Montalvânia,2020,1,1836,-14.419689,-44.371881
Montalvânia,2021,1,1836,-14.419689,-44.371881
Montalvânia,2022,1,1836,-14.419689,-44.371881
Montalvânia,2023,1,1836,-14.419689,-44.371881
Monte Alegre de Minas,2010,11,1837,-18.869048,-48.881023
Monte Alegre de Minas,2011,15,1837,-18.869048,-48.881023
Monte Alegre de Minas,2012,11,1837,-18.869048,-48.881023
Monte Alegre de Minas,2013,10,1837,-18.869048,-48.881023
Monte Alegre de Minas,2014,10,1837,-18.869048,-48.881023
Monte Alegre de Minas,2015,4,1837,-18.869048,-48.881023
Monte Alegre de Minas,2016,7,1837,-18.869048,-48.881023
Monte Alegre de Minas,2017,6,1837,-18.869048,-48.881023
Monte Alegre de Minas,2018,5,1837,-18.869048,-48.881023
Monte Alegre de Minas,2019,7,1837,-18.869048,-48.881023
Monte Alegre de Minas,2020,1,1837,-18.869048,-48.881023
Monte Alegre de Minas,2021,9,1837,-18.869048,-48.881023
Monte Alegre de Minas,2022,9,1837,-18.869048,-48.881023
Monte Alegre de Minas,2023,2,1837,-18.869048,-48.881023
Monte Azul,2010,4,1838,-15.151362,-42.871768
Monte Azul,2011,3,1838,-15.151362,-42.871768
Monte Azul,2012,5,1838,-15.151362,-42.871768
Monte Azul,2013,3,1838,-15.151362,-42.871768
Monte Azul,2014,3,1838,-15.151362,-42.871768
Monte Azul,2015,1,1838,-15.151362,-42.871768
Monte Azul,2016,4,1838,-15.151362,-42.871768
Monte Azul,2017,7,1838,-15.151362,-42.871768
Monte Azul,2018,4,1838,-15.151362,-42.871768
Monte Azul,2019,7,1838,-15.151362,-42.871768
Monte Azul,2020,5,1838,-15.151362,-42.871768
Monte Azul,2021,2,1838,-15.151362,-42.871768
Monte Azul,2022,5,1838,-15.151362,-42.871768
Monte Azul,2023,6,1838,-15.151362,-42.871768
Monte Belo,2010,8,1839,-21.327084,-46.363462
Monte Belo,2011,4,1839,-21.327084,-46.363462
Monte Belo,2012,14,1839,-21.327084,-46.363462
Monte Belo,2013,5,1839,-21.327084,-46.363462
Monte Belo,2014,3,1839,-21.327084,-46.363462
Monte Belo,2015,4,1839,-21.327084,-46.363462
Monte Belo,2016,2,1839,-21.327084,-46.363462
Monte Belo,2017,3,1839,-21.327084,-46.363462
Monte Belo,2018,2,1839,-21.327084,-46.363462
Monte Belo,2019,2,1839,-21.327084,-46.363462
Monte Belo,2020,2,1839,-21.327084,-46.363462
Monte Belo,2021,5,1839,-21.327084,-46.363462
Monte Belo,2022,1,1839,-21.327084,-46.363462
Monte Belo,2023,1,1839,-21.327084,-46.363462
Monte Carmelo,2010,12,1840,-18.730245,-47.491228
Monte Carmelo,2011,13,1840,-18.730245,-47.491228
Monte Carmelo,2012,17,1840,-18.730245,-47.491228
Monte Carmelo,2013,11,1840,-18.730245,-47.491228
Monte Carmelo,2014,9,1840,-18.730245,-47.491228
Monte Carmelo,2015,14,1840,-18.730245,-47.491228
Monte Carmelo,2016,4,1840,-18.730245,-47.491228
Monte Carmelo,2017,8,1840,-18.730245,-47.491228
Monte Carmelo,2018,12,1840,-18.730245,-47.491228
Monte Carmelo,2019,13,1840,-18.730245,-47.491228
Monte Carmelo,2020,9,1840,-18.730245,-47.491228
Monte Carmelo,2021,9,1840,-18.730245,-47.491228
Monte Carmelo,2022,11,1840,-18.730245,-47.491228
Monte Carmelo,2023,10,1840,-18.730245,-47.491228
Monte Formoso,2011,1,1841,-16.869145,-41.247306
Monte Formoso,2012,3,1841,-16.869145,-41.247306
Monte Formoso,2018,1,1841,-16.869145,-41.247306
Monte Santo de Minas,2010,1,1842,-21.18731,-46.975314
Monte Santo de Minas,2011,1,1842,-21.18731,-46.975314
Monte Santo de Minas,2012,5,1842,-21.18731,-46.975314
Monte Santo de Minas,2013,5,1842,-21.18731,-46.975314
Monte Santo de Minas,2014,2,1842,-21.18731,-46.975314
Monte Santo de Minas,2015,2,1842,-21.18731,-46.975314
Monte Santo de Minas,2016,2,1842,-21.18731,-46.975314
Monte Santo de Minas,2017,2,1842,-21.18731,-46.975314
Monte Santo de Minas,2018,1,1842,-21.18731,-46.975314
Monte Santo de Minas,2019,5,1842,-21.18731,-46.975314
Monte Santo de Minas,2020,2,1842,-21.18731,-46.975314
Monte Santo de Minas,2021,5,1842,-21.18731,-46.975314
Monte Santo de Minas,2022,5,1842,-21.18731,-46.975314
Monte Sião,2010,3,1844,-22.433538,-46.57298
Monte Sião,2011,4,1844,-22.433538,-46.57298
Monte Sião,2012,3,1844,-22.433538,-46.57298
Monte Sião,2013,3,1844,-22.433538,-46.57298
Monte Sião,2014,1,1844,-22.433538,-46.57298
Monte Sião,2015,3,1844,-22.433538,-46.57298
Monte Sião,2016,3,1844,-22.433538,-46.57298
Monte Sião,2017,1,1844,-22.433538,-46.57298
Monte Sião,2018,1,1844,-22.433538,-46.57298
Monte Sião,2019,4,1844,-22.433538,-46.57298
Monte Sião,2020,3,1844,-22.433538,-46.57298
Monte Sião,2021,7,1844,-22.433538,-46.57298
Monte Sião,2022,1,1844,-22.433538,-46.57298
Monte Sião,2023,2,1844,-22.433538,-46.57298
Montes Claros,2010,124,1843,-16.728177,-43.857809
Montes Claros,2011,110,1843,-16.728177,-43.857809
Montes Claros,2012,110,1843,-16.728177,-43.857809
Montes Claros,2013,108,1843,-16.728177,-43.857809
Montes Claros,2014,114,1843,-16.728177,-43.857809
Montes Claros,2015,114,1843,-16.728177,-43.857809
Montes Claros,2016,101,1843,-16.728177,-43.857809
Montes Claros,2017,98,1843,-16.728177,-43.857809
Montes Claros,2018,87,1843,-16.728177,-43.857809
Montes Claros,2019,94,1843,-16.728177,-43.857809
Montes Claros,2020,94,1843,-16.728177,-43.857809
Montes Claros,2021,96,1843,-16.728177,-43.857809
Montes Claros,2022,90,1843,-16.728177,-43.857809
Montes Claros,2023,105,1843,-16.728177,-43.857809
Montes Claros,2024,6,1843,-16.728177,-43.857809
Montezuma,2012,2,1845,-15.170233,-42.494074
Montezuma,2013,1,1845,-15.170233,-42.494074
Montezuma,2014,1,1845,-15.170233,-42.494074
Montezuma,2015,1,1845,-15.170233,-42.494074
Montezuma,2016,1,1845,-15.170233,-42.494074
Montezuma,2018,1,1845,-15.170233,-42.494074
Montezuma,2019,3,1845,-15.170233,-42.494074
Montezuma,2021,3,1845,-15.170233,-42.494074
Montezuma,2022,2,1845,-15.170233,-42.494074
Morada Nova de Minas,2010,1,1846,-18.599774,-45.358403
Morada Nova de Minas,2012,3,1846,-18.599774,-45.358403
Morada Nova de Minas,2015,1,1846,-18.599774,-45.358403
Morada Nova de Minas,2016,1,1846,-18.599774,-45.358403
Morada Nova de Minas,2017,2,1846,-18.599774,-45.358403
Morada Nova de Minas,2019,1,1846,-18.599774,-45.358403
Morada Nova de Minas,2020,1,1846,-18.599774,-45.358403
Morro da Garça,2010,1,1847,-18.53559,-44.601043
Morro da Garça,2012,2,1847,-18.53559,-44.601043
Morro da Garça,2014,1,1847,-18.53559,-44.601043
Morro da Garça,2015,1,1847,-18.53559,-44.601043
Morro da Garça,2016,1,1847,-18.53559,-44.601043
Morro do Pilar,2013,1,1848,-19.223625,-43.379465
Morro do Pilar,2014,2,1848,-19.223625,-43.379465
Munhoz,2015,1,1849,-22.609172,-46.36197
Munhoz,2018,4,1849,-22.609172,-46.36197
